price,price_per_sq_ft,bhk,sqft,bathrooms,has_lift,has_parking,has_gym,has_security,has_power_backup,has_swimming_pool,lat,lon,property_type,subproperty_type,age
7800000,7800.0,2,786.0,1.0,0,0,0,0,0,0,18.518510524364,73.8850947377621,Residential,Apartment,0
10500000,10500.0,2,750.0,2.0,1,0,0,0,0,0,18.5527185,73.9454065,Residential,Apartment,0
4000000,6452.0,1,619.0,1.0,1,0,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
4500000,8824.0,1,369.0,1.0,0,0,0,0,0,0,18.5038178262196,73.8412269635008,Residential,Apartment,0
15000000,12000.0,2,950.0,2.0,0,0,0,0,0,0,18.4798425789632,73.8763613614797,Residential,Apartment,0
1900000,3551.0,1,416.0,1.0,1,1,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
2500000,4570.0,1,480.0,1.0,0,0,0,0,0,0,18.435653,73.8194815,Residential,Apartment,0
13000000,10788.0,2,760.0,2.0,0,0,0,0,0,0,18.5057078629585,73.8059355451102,Residential,Apartment,0
21000000,14000.0,2,900.0,2.0,1,1,0,0,0,0,18.5294591566579,73.8299281217673,Residential,Apartment,0
4800000,4697.0,2,830.0,2.0,1,1,0,0,0,0,18.4378185,73.9175425,Residential,Apartment,0
1640000,2649.0,1,434.0,1.0,0,0,0,0,0,0,18.4828548304384,73.9505454306393,Residential,Apartment,0
1860000,2657.0,2,600.0,1.0,0,0,0,0,0,0,18.4828548304384,73.9505454306393,Residential,Apartment,0
8500000,6296.0,3,1100.0,3.0,1,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
3500000,5645.0,1,542.0,1.0,1,1,0,0,0,0,18.474216,73.9794409,Residential,Apartment,0
3950000,4389.0,2,693.0,2.0,0,0,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
5300000,5086.0,2,744.0,2.0,0,1,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
8500000,9209.0,2,700.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
6500000,6268.0,2,846.0,2.0,0,0,0,0,0,0,18.6805264,73.810525,Residential,Apartment,0
5200000,7293.0,1,515.0,1.0,0,0,0,0,0,0,18.532526,73.944996,Residential,Apartment,0
11000000,12941.0,2,722.0,2.0,0,1,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
11600000,10113.0,2,870.0,2.0,0,0,0,0,0,0,18.5041515,73.9015575,Residential,Apartment,0
11000000,9491.0,2,922.0,2.0,1,1,0,0,0,0,18.60470063,73.78706675,Residential,Apartment,0
7200000,6102.0,2,1080.0,2.0,0,1,0,0,0,0,18.5687355,73.8345955,Residential,Apartment,0
11800000,7492.0,3,1220.0,2.0,0,0,0,0,0,0,18.6282946283818,73.6773999794525,Residential,Apartment,0
3200000,5915.0,1,390.0,1.0,0,0,0,0,0,0,18.6805264,73.810525,Residential,Apartment,0
3000000,5146.0,1,420.0,1.0,0,0,0,0,0,0,18.6805264,73.810525,Residential,Apartment,0
3200000,4129.0,2,558.0,2.0,0,0,0,0,0,0,18.470929,73.829682,Residential,Apartment,0
7200000,8421.0,3,616.0,2.0,0,0,0,0,0,0,18.4828026,73.8280675,Residential,Apartment,0
6000000,6486.0,2,666.0,2.0,0,0,0,0,0,0,18.5884930978587,73.8749536085295,Residential,Apartment,0
2500000,4545.0,1,396.0,1.0,0,0,0,0,0,0,18.470929,73.829682,Residential,Apartment,0
1700000,3148.0,1,389.0,1.0,0,0,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
4700000,7460.0,1,454.0,1.0,0,0,0,0,0,0,18.5911585,73.9260013,Residential,Apartment,0
6000000,6977.0,2,700.0,2.0,0,0,0,0,0,0,18.4450195869092,73.868208420823,Residential,Apartment,0
9500000,6507.0,3,1051.0,3.0,0,0,0,0,0,0,18.6472940504809,73.8976683302982,Residential,Apartment,0
6000000,8000.0,2,540.0,2.0,0,0,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
5000000,5219.0,2,690.0,2.0,0,1,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
5200000,6190.0,2,605.0,2.0,0,1,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
2800000,5091.0,1,396.0,1.0,0,0,0,0,0,0,18.6472940504809,73.8976683302982,Residential,Apartment,0
5500000,5789.0,2,684.0,2.0,0,0,0,0,0,0,18.6472940504809,73.8976683302982,Residential,Apartment,0
13000000,10833.0,3,864.0,3.0,1,1,0,0,0,0,18.4703680763148,73.900162950668,Residential,Apartment,0
7900000,9962.0,2,571.0,2.0,1,1,0,0,0,0,18.4703680763148,73.900162950668,Residential,Apartment,0
7200000,8314.0,2,624.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
7000000,9333.0,2,540.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
5500000,8283.0,2,478.0,2.0,0,0,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
5800000,8286.0,2,504.0,2.0,0,0,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
6200000,7294.0,3,612.0,2.0,0,0,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
6500000,8667.0,2,540.0,2.0,0,0,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
7400000,6167.0,3,864.0,2.0,0,0,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
7850000,10195.0,2,554.0,2.0,0,0,0,0,0,0,18.532526,73.944996,Residential,Apartment,0
7500000,6000.0,3,900.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
6000000,9967.0,2,433.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
7000000,8750.0,2,576.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
10500000,9170.0,3,925.0,3.0,1,1,0,0,0,0,18.615674,73.7707471,Residential,Apartment,0
8500000,11724.0,2,522.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
7500000,7411.0,2,729.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
3500000,7000.0,1,360.0,1.0,0,0,0,0,0,0,18.6337419,73.8220295,Residential,Apartment,0
7500000,12500.0,1,490.0,1.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
5000000,5663.0,2,654.0,2.0,0,1,0,0,0,0,18.6805264,73.810525,Residential,Apartment,0
6800000,6800.0,2,753.0,2.0,0,0,0,0,0,0,18.6578181461434,73.7687864347475,Residential,Apartment,0
4300000,8722.0,1,355.0,1.0,0,0,0,0,0,0,18.532526,73.944996,Residential,Apartment,0
4500000,4762.0,2,680.0,2.0,0,0,0,0,0,0,18.452499,73.9042255,Residential,Apartment,0
7500000,7075.0,2,763.0,2.0,0,0,0,0,0,0,18.4462531540304,73.8619104688945,Residential,Apartment,0
25000000,13158.0,3,1368.0,3.0,0,0,0,0,0,0,18.5299092311274,73.8458539761147,Residential,Apartment,0
21400000,15275.0,3,1009.0,3.0,0,0,0,0,0,0,18.5057078629585,73.8059355451102,Residential,Apartment,0
8000000,7442.0,2,774.0,2.0,0,0,0,0,0,0,18.5203955466281,73.80797033419,Residential,Apartment,0
17500000,9915.0,3,1271.0,3.0,0,0,0,0,0,0,18.5810936,73.771877,Residential,Apartment,0
4700000,4825.0,2,701.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
7800000,7091.0,3,950.0,3.0,0,0,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
5800000,7389.0,2,565.0,2.0,0,0,0,0,0,0,18.4517966959785,73.8670854486446,Residential,Apartment,0
5700000,9179.0,1,447.0,1.0,0,0,0,0,0,0,18.5095107897556,73.8464542143955,Residential,Apartment,0
16900000,14202.0,3,857.0,3.0,0,0,0,0,0,0,18.4998348048449,73.8261886442077,Residential,Apartment,0
19800000,14062.0,3,1014.0,3.0,0,0,0,0,0,0,18.5063185,73.8326625,Residential,Apartment,0
1700000,5397.0,1,227.0,1.0,0,0,0,0,0,0,18.6121071,73.7160621,Residential,Apartment,0
7500000,7353.0,2,780.0,2.0,0,0,0,0,0,0,18.6664499937538,73.8474815257257,Residential,Apartment,0
3600000,5414.0,1,479.0,1.0,0,0,0,0,0,0,18.4410988737511,73.7847793789406,Residential,Apartment,0
4000000,5714.0,1,504.0,2.0,0,0,0,0,0,0,18.470929,73.829682,Residential,Apartment,0
11500000,8042.0,3,1030.0,3.0,0,0,0,0,0,0,18.5228754199699,73.985179560855,Residential,Apartment,0
5000000,8065.0,1,446.0,1.0,0,0,0,0,0,0,18.4600773195027,73.8657679293411,Residential,Apartment,0
3300000,6262.0,1,379.0,1.0,0,0,0,0,0,0,18.4444865911802,73.8231828087887,Residential,Apartment,0
3200000,4267.0,2,540.0,1.0,0,0,0,0,0,0,18.4575576340076,73.8049225876653,Residential,Apartment,0
5800000,7838.0,2,533.0,2.0,0,0,0,0,0,0,18.4575576340076,73.8049225876653,Residential,Apartment,0
14200000,8875.0,3,1152.0,3.0,0,0,0,0,0,0,18.5670809479105,73.9171057653814,Residential,Apartment,0
12300000,13155.0,2,673.0,2.0,0,0,0,0,0,0,18.5057078629585,73.8059355451102,Residential,Apartment,0
3500000,4118.0,2,612.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
1600000,3200.0,1,360.0,1.0,0,0,0,0,0,0,18.4633272035409,73.8518017049147,Residential,Apartment,0
8500000,8500.0,2,804.0,2.0,1,1,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
2900000,4833.0,1,432.0,1.0,0,0,0,0,0,0,18.4554900039848,73.9338396558188,Residential,Apartment,0
5100000,5635.0,2,652.0,2.0,0,0,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
3800000,6441.0,1,425.0,1.0,0,0,0,0,0,0,18.5203955466281,73.80797033419,Residential,Apartment,0
4250000,6250.0,1,490.0,1.0,0,0,0,0,0,0,18.530748,73.927583,Residential,Apartment,0
4200000,4688.0,2,645.0,2.0,0,0,0,0,0,0,18.6269353371866,73.8744896696036,Residential,Apartment,0
3900000,5000.0,2,562.0,2.0,0,0,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
2900000,5273.0,1,396.0,1.0,0,0,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
6000000,6316.0,2,684.0,2.0,0,0,0,0,0,0,18.468449,73.914135,Residential,Apartment,0
3500000,4147.0,2,608.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
5000000,8292.0,2,434.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
4750000,7364.0,1,464.0,1.0,0,1,0,0,0,0,18.4680743173029,73.8930224694682,Residential,Apartment,0
7400000,8177.0,2,652.0,2.0,0,0,0,0,0,0,18.5925615,73.7971225,Residential,Apartment,0
4500000,7965.0,1,407.0,1.0,0,0,0,0,0,0,18.530748,73.927583,Residential,Apartment,0
7300000,7178.0,2,732.0,2.0,0,0,0,0,0,0,18.532526,73.944996,Residential,Apartment,0
4000000,5517.0,1,522.0,1.0,0,0,0,0,0,0,18.530748,73.927583,Residential,Apartment,0
4000000,5690.0,1,506.0,1.0,0,0,0,0,0,0,18.530748,73.927583,Residential,Apartment,0
3700000,5836.0,1,435.0,1.0,1,1,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
2600000,3824.0,1,490.0,1.0,0,0,0,0,0,0,18.4444865911802,73.8231828087887,Residential,Apartment,0
3500000,5556.0,2,454.0,2.0,0,0,0,0,0,0,18.5111067717955,73.6643203980576,Residential,Apartment,0
6200000,6458.0,2,691.0,2.0,0,0,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
7800000,7091.0,2,792.0,2.0,0,0,0,0,0,0,18.60470063,73.78706675,Residential,Apartment,0
4100000,6833.0,1,432.0,1.0,0,0,0,0,0,0,18.60470063,73.78706675,Residential,Apartment,0
4500000,7143.0,1,454.0,1.0,0,0,0,0,0,0,18.60470063,73.78706675,Residential,Apartment,0
6000000,10000.0,1,432.0,1.0,0,0,0,0,0,0,18.5594882750649,73.809054939168,Residential,Apartment,0
3200000,3721.0,2,619.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
7500000,8047.0,2,671.0,2.0,0,0,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
6200000,5636.0,2,792.0,2.0,0,0,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
6200000,5487.0,2,814.0,2.0,0,1,0,0,0,0,18.6325935815659,73.7344393940928,Residential,Apartment,0
3500000,3182.0,2,792.0,2.0,0,0,0,0,0,0,18.5599716,73.7838163,Residential,Apartment,0
12700000,7155.0,3,1278.0,3.0,1,1,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
10000000,6667.0,3,1080.0,3.0,1,1,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
13500000,7606.0,3,1278.0,3.0,1,1,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
13000000,7324.0,3,1278.0,3.0,1,1,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
7500000,12000.0,2,450.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
7400000,8409.0,2,800.0,2.0,1,0,0,0,0,0,18.5941831196817,73.7292006768055,Residential,Apartment,0
10000000,7496.0,3,987.0,3.0,0,0,0,0,0,0,18.5915090200973,73.8965510533003,Residential,Apartment,0
4600000,10000.0,1,331.0,1.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
16500000,13750.0,3,950.0,2.0,1,1,0,0,0,0,18.48726946,73.82105071,Residential,Apartment,0
5000000,3846.0,3,936.0,2.0,0,0,0,0,0,0,18.4680743173029,73.8930224694682,Residential,Apartment,0
4000000,5882.0,1,490.0,1.0,0,0,0,0,0,0,18.6337419,73.8220295,Residential,Apartment,0
2800000,4444.0,1,454.0,1.0,0,0,0,0,0,0,18.5057078629585,73.8059355451102,Residential,Apartment,0
3600000,5143.0,2,504.0,2.0,0,0,0,0,0,0,18.4547035246958,73.8396774691363,Residential,Apartment,0
4000000,7273.0,1,396.0,1.0,0,0,0,0,0,0,18.640704391697,73.7919814072661,Residential,Apartment,0
2850000,4863.0,1,422.0,1.0,0,0,0,0,0,0,18.4654232080822,73.784329926229,Residential,Apartment,0
6400000,8000.0,2,576.0,2.0,0,0,0,0,0,0,18.4840208690126,73.7941150152749,Residential,Apartment,0
20000000,12500.0,3,1152.0,3.0,0,0,0,0,0,0,18.5057078629585,73.8059355451102,Residential,Apartment,0
4500000,8911.0,1,364.0,1.0,0,0,0,0,0,0,18.5160255,73.8569545,Residential,Apartment,0
4500000,9375.0,1,346.0,2.0,0,0,0,0,0,0,18.5160255,73.8569545,Residential,Apartment,0
4500000,6955.0,1,466.0,1.0,0,0,0,0,0,0,18.4633272035409,73.8518017049147,Residential,Apartment,0
8000000,8000.0,2,720.0,2.0,0,0,0,0,0,0,18.5687806964055,73.840058382873,Residential,Apartment,0
9500000,7308.0,3,936.0,3.0,0,0,0,0,0,0,18.5020435587457,73.8153516854207,Residential,Apartment,0
7000000,6195.0,2,814.0,2.0,0,0,0,0,0,0,18.48844774,73.87052262,Residential,Apartment,0
16800000,12923.0,3,1030.0,3.0,0,1,0,0,0,0,18.5837696,73.763299,Residential,Apartment,0
3700000,5873.0,1,530.0,1.0,0,1,0,0,0,0,18.4444865911802,73.8231828087887,Residential,Apartment,0
2250000,4464.0,1,400.0,1.0,0,0,0,0,0,0,18.48606606,73.95736517,Residential,Apartment,0
13200000,12941.0,2,821.0,2.0,0,1,0,0,0,0,18.5434981,73.9395,Residential,Apartment,0
11000000,9167.0,3,910.0,3.0,0,0,0,0,0,0,18.62384407,73.77380487,Residential,Apartment,0
1500000,2693.0,1,401.0,1.0,0,0,0,0,0,0,18.7621144,73.8657666,Residential,Apartment,0
1555000,2700.0,1,415.0,1.0,0,0,0,0,0,0,18.7621144,73.8657666,Residential,Apartment,0
3000000,8571.0,1,252.0,1.0,0,0,0,0,0,0,18.5203874935114,73.8569728997358,Residential,Apartment,0
4400000,5238.0,2,605.0,2.0,0,0,0,0,0,0,18.4375067657152,73.7916389825431,Residential,Apartment,0
4800000,6667.0,2,518.0,1.0,0,0,0,0,0,0,18.4936093056155,73.9098701325955,Residential,Apartment,0
3450000,5847.0,1,425.0,1.0,0,0,0,0,0,0,18.5915090200973,73.8965510533003,Residential,Apartment,0
7000000,7000.0,2,720.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
7200000,9587.0,2,541.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
8500000,12143.0,2,504.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
6700000,6381.0,2,756.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
7200000,7024.0,2,738.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
7100000,8161.0,2,626.0,2.0,0,0,0,0,0,0,18.6323526,73.8107226,Residential,Apartment,0
3000000,5455.0,1,396.0,1.0,0,0,0,0,0,0,18.640704391697,73.7919814072661,Residential,Apartment,0
5800000,7250.0,1,576.0,1.0,1,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
9400000,6528.0,3,1037.0,3.0,0,0,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
2000000,3690.0,1,390.0,1.0,0,0,0,0,0,0,18.5079578,73.6822885,Residential,Apartment,0
9600000,8421.0,2,821.0,2.0,0,0,0,0,0,0,18.4703680763148,73.900162950668,Residential,Apartment,0
6800000,5981.0,2,855.0,2.0,1,1,0,0,0,0,18.4509142546204,73.9159532114877,Residential,Apartment,0
7200000,9600.0,2,540.0,2.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
7400000,7613.0,2,700.0,2.0,1,1,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
7000000,9371.0,2,538.0,2.0,0,1,0,0,0,0,18.4575576340076,73.8049225876653,Residential,Apartment,0
7500000,8824.0,2,612.0,2.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
7300000,7503.0,2,701.0,2.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
7300000,6906.0,2,761.0,2.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
6200000,10081.0,2,443.0,2.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
8500000,9424.0,2,649.0,2.0,0,0,0,0,0,0,18.6201867777314,73.7465762407311,Residential,Apartment,0
1900000,4578.0,1,390.0,1.0,0,0,0,0,0,0,18.7597578,73.5958671,Residential,Apartment,0
10000000,9091.0,2,792.0,2.0,0,0,0,0,0,0,18.537941505528,73.7969848127362,Residential,Apartment,0
8200000,9704.0,2,608.0,2.0,0,0,0,0,0,0,18.5312407593535,73.8118367752157,Residential,Apartment,0
3250000,5963.0,1,452.0,1.0,1,1,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
7800000,6300.0,2,891.0,2.0,0,0,0,0,0,0,18.4682676,73.9326265,Residential,Apartment,0
10700000,6688.0,3,1152.0,3.0,0,0,0,0,0,0,18.5530373310438,73.951490167295,Residential,Apartment,0
6000000,6667.0,2,648.0,2.0,0,0,0,0,0,0,18.5721265707285,73.7570589491508,Residential,Apartment,0
6500000,6500.0,2,720.0,2.0,0,0,0,0,0,0,18.4680743173029,73.8930224694682,Residential,Apartment,0
5100000,5204.0,2,706.0,2.0,0,0,0,0,0,0,18.5915090200973,73.8965510533003,Residential,Apartment,0
6000000,10909.0,1,396.0,1.0,0,0,0,0,0,0,18.5572417750743,73.8052559837615,Residential,Apartment,0
7500000,7870.0,2,686.0,3.0,1,1,0,0,0,0,18.5527185,73.9454065,Residential,Apartment,0
3500000,5385.0,1,468.0,1.0,0,0,0,0,0,0,18.6337419,73.8220295,Residential,Apartment,0
12000000,8571.0,3,1000.0,3.0,0,0,0,0,0,0,18.5623774,73.7838673,Residential,Apartment,0
21500000,11559.0,3,1204.0,3.0,0,0,0,0,0,0,18.5810936,73.771877,Residential,Apartment,0
5500000,5789.0,2,730.0,2.0,0,0,0,0,0,0,18.452499,73.9042255,Residential,Apartment,0
3100000,4342.0,1,514.0,1.0,0,0,0,0,0,0,18.443965,73.809382,Residential,Apartment,0
7800000,6500.0,2,864.0,2.0,0,0,0,0,0,0,18.5892565,73.813192,Residential,Apartment,0
1600000,3540.0,1,325.0,1.0,0,0,0,0,0,0,18.7621144,73.8657666,Residential,Apartment,0
1600000,3524.0,1,327.0,1.0,0,0,0,0,0,0,18.763475,73.838081,Residential,Apartment,0
1900000,4086.0,1,335.0,1.0,0,0,0,0,0,0,18.7621144,73.8657666,Residential,Apartment,0
1400000,3084.0,1,327.0,1.0,0,0,0,0,0,0,18.763475,73.838081,Residential,Apartment,0
1400000,2569.0,1,392.0,1.0,0,0,0,0,0,0,18.763475,73.838081,Residential,Apartment,0
2800000,6087.0,1,331.0,1.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
2300000,5055.0,1,328.0,1.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
4400000,4583.0,2,691.0,2.0,0,0,0,0,0,0,18.5010967026398,73.9358682814506,Residential,Apartment,0
3350000,5115.0,1,472.0,1.0,0,0,0,0,0,0,18.4680743173029,73.8930224694682,Residential,Apartment,0
3500000,5385.0,1,468.0,1.0,0,0,0,0,0,0,18.4680743173029,73.8930224694682,Residential,Apartment,0
5600000,8615.0,1,468.0,1.0,1,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
4500000,4737.0,2,684.0,2.0,0,0,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
8300000,6350.0,2,941.0,2.0,0,0,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
4000000,5102.0,2,564.0,1.0,0,1,0,0,0,0,18.6664499937538,73.8474815257257,Residential,Apartment,0
12000000,8889.0,3,972.0,3.0,0,0,0,0,0,0,18.6323526,73.8107226,Residential,Apartment,0
14887543,9393.0,3,1141.0,3.0,0,0,0,0,0,0,18.537448213619,73.8946928366916,Residential,Apartment,0
10000000,7143.0,3,1008.0,3.0,0,1,0,0,0,0,18.6201867777314,73.7465762407311,Residential,Apartment,0
9500000,8261.0,3,828.0,3.0,0,0,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
8200000,7130.0,3,828.0,3.0,0,0,0,0,0,0,18.5768131896138,73.9780692718883,Residential,Apartment,0
2100000,3621.0,1,418.0,2.0,0,0,0,0,0,0,18.7343947451665,73.6791497214445,Residential,Apartment,0
15000000,13043.0,2,828.0,2.0,1,1,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
7000000,6951.0,2,725.0,2.0,1,1,0,0,0,0,18.601256,73.7645369,Residential,Apartment,0
6024000,5941.0,2,730.0,2.0,1,1,0,0,0,0,18.532526,73.944996,Residential,Apartment,0
2700000,4348.0,1,447.0,1.0,0,0,0,0,0,0,18.4654232080822,73.784329926229,Residential,Apartment,0
23500000,15667.0,3,1080.0,3.0,0,1,0,1,0,0,18.5063185,73.8326625,Residential,Apartment,0
23500000,16667.0,3,1015.0,3.0,0,1,0,1,0,0,18.5063185,73.8326625,Residential,Apartment,0
25000000,17730.0,3,1015.0,3.0,0,1,0,1,0,0,18.5063185,73.8326625,Residential,Apartment,0
9000000,6923.0,3,936.0,3.0,0,0,0,0,0,0,18.601732750311,73.7220719182405,Residential,Apartment,0
5800000,6374.0,2,655.0,2.0,0,0,0,0,0,0,18.5527185,73.9454065,Residential,Apartment,0
9200000,11856.0,2,559.0,2.0,1,1,0,0,0,0,18.5527185,73.9454065,Residential,Apartment,0
3400000,4359.0,2,562.0,2.0,0,0,0,0,0,0,18.6664499937538,73.8474815257257,Residential,Apartment,0
1400000,6863.0,1,147.0,1.0,0,0,0,0,0,0,19.0366472834037,73.9545606433189,Residential,Apartment,0
4200000,5060.0,2,598.0,1.0,0,0,0,0,0,0,18.470929,73.829682,Residential,Apartment,0
4900000,8348.0,1,587.0,1.0,0,0,0,0,0,0,18.468449,73.914135,Residential,Apartment,0
3000000,4518.0,1,478.0,1.0,0,0,0,0,0,0,18.6805264,73.810525,Residential,Apartment,0
5500000,5539.0,2,715.0,1.0,0,0,0,0,0,0,18.4828026,73.8280675,Residential,Apartment,0
10000000,10246.0,2,703.0,2.0,0,0,0,0,0,0,18.5244474,73.9740341,Residential,Apartment,0
5500000,4583.0,2,864.0,2.0,0,0,0,0,0,0,18.4444865911802,73.8231828087887,Residential,Apartment,0
16500000,13959.0,2,851.0,2.0,0,0,0,0,0,0,18.5321141753105,73.8366077136242,Residential,Apartment,0
7500000,10000.0,2,540.0,2.0,0,0,0,0,0,0,18.576448,73.793922,Residential,Apartment,0
5200000,8667.0,1,432.0,1.0,0,0,0,0,0,0,18.5810936,73.771877,Residential,Apartment,0
6350000,5309.0,3,861.0,2.0,0,0,0,0,0,0,18.6536881,73.7400954,Residential,Apartment,0
14000000,8750.0,3,1152.0,2.0,0,0,0,0,0,0,18.5594882750649,73.809054939168,Residential,Apartment,0
6500000,10467.0,2,621.0,2.0,1,0,0,0,0,0,18.5915090200973,73.8965510533003,Residential,Apartment,0
